0.0500	0.7959	0.8289
0.0594	0.7962	0.8218
0.0688	0.7931	0.8135
0.0782	0.7872	0.8041
0.0876	0.7794	0.7942
0.0970	0.7733	0.7860
0.1064	0.7662	0.7773
0.1158	0.7605	0.7700
0.1252	0.7557	0.7633
0.1346	0.7512	0.7576
0.1440	0.7467	0.7522
0.1534	0.7427	0.7478
0.1628	0.7458	0.7439
0.1722	0.7342	0.7387
0.1816	0.7305	0.7349
0.1910	0.7253	0.7299
0.2004	0.7209	0.7257
0.2098	0.7161	0.7211
0.2192	0.7113	0.7168
0.2286	0.7070	0.7127
0.2380	0.7032	0.7091
0.2474	0.6989	0.7049
0.2568	0.6952	0.7016
0.2662	0.6917	0.6982
0.2756	0.6888	0.6955
0.2850	0.6853	0.6920
0.2944	0.6812	0.6881
0.3038	0.6776	0.6847
0.3132	0.6744	0.6814
0.3226	0.6696	0.6769
0.3320	0.6666	0.6743
0.3414	0.6631	0.6712
0.3508	0.6599	0.6681
0.3602	0.6559	0.6644
0.3696	0.6527	0.6617
0.3790	0.6498	0.6592
0.3884	0.6467	0.6565
0.3978	0.6441	0.6540
0.4072	0.6426	0.6526
0.4166	0.6398	0.6498
0.4260	0.6385	0.6485
0.4354	0.6362	0.6463
0.4448	0.6337	0.6440
0.4542	0.6315	0.6421
0.4636	0.6303	0.6413
0.4730	0.6277	0.6395
0.4824	0.6262	0.6373
0.4918	0.6237	0.6351
0.5012	0.6217	0.6332
0.5106	0.6202	0.6318
0.5200	0.6179	0.6302
0.5294	0.6166	0.6291
0.5388	0.6143	0.6270
0.5482	0.6126	0.6257
0.5576	0.6108	0.6244
0.5670	0.6091	0.6225
0.5764	0.6071	0.6208
0.5858	0.6050	0.6188
0.5952	0.6040	0.6181
0.6046	0.6027	0.6170
0.6140	0.6006	0.6150
0.6234	0.5988	0.6133
0.6328	0.5968	0.6116
0.6422	0.5946	0.6094
0.6516	0.5919	0.6070
0.6610	0.5891	0.6042
0.6704	0.5858	0.6013
0.6798	0.5820	0.5979
0.6892	0.5774	0.5940
0.6986	0.5730	0.5901
0.7080	0.5669	0.5847
0.7174	0.5603	0.5792
0.7268	0.5527	0.5725
0.7362	0.5439	0.5651
0.7456	0.5340	0.5570
0.7550	0.5229	0.5481
0.7644	0.5099	0.5377
0.7738	0.4965	0.5274
0.7832	0.4812	0.5158
0.7926	0.4643	0.5032
0.8020	0.4456	0.4895
0.8114	0.4243	0.4743
0.8208	0.4021	0.4593
0.8302	0.3768	0.4425
0.8396	0.3487	0.4246
0.8490	0.3184	0.4067
0.8584	0.2865	0.3897
0.8678	0.2542	0.3751
0.8772	0.2220	0.3639
0.8866	0.1894	0.3555
0.8960	0.1566	0.3491
0.9054	0.1228	0.3457
0.9148	0.0871	0.3457
0.9242	0.0508	0.3527
0.9336	0.0196	0.3761
0.9430	0.0020	0.4321
0.9524	0.0000	0.5353
0.9618	0.0000	0.6936
0.9712	0.0000	0.9339
0.9806	0.0000	1.3282
0.9900	0.0000	2.0827
