0.0500	0.9383	0.9371
0.0735	0.9590	0.9593
0.0970	0.9717	0.9731
0.1205	0.9739	0.9750
0.1440	0.9706	0.9714
0.1675	0.9679	0.9688
0.1910	0.9659	0.9670
0.2145	0.9632	0.9645
0.2380	0.9610	0.9626
0.2615	0.9593	0.9611
0.2850	0.9587	0.9606
0.3085	0.9569	0.9590
0.3320	0.9541	0.9564
0.3555	0.9508	0.9533
0.3790	0.9472	0.9500
0.4025	0.9448	0.9479
0.4260	0.9433	0.9465
0.4495	0.9401	0.9434
0.4730	0.9372	0.9409
0.4965	0.9344	0.9381
0.5200	0.9343	0.9350
0.5435	0.9280	0.9322
0.5670	0.9244	0.9288
0.5905	0.9208	0.9255
0.6140	0.9178	0.9227
0.6375	0.9146	0.9196
0.6610	0.9106	0.9159
0.6845	0.9056	0.9110
0.7080	0.8990	0.9040
0.7315	0.8899	0.8959
0.7550	0.8765	0.8831
0.7785	0.8575	0.8653
0.8020	0.8311	0.8405
0.8255	0.7904	0.8027
0.8490	0.7226	0.7407
0.8725	0.6272	0.6565
0.8960	0.5205	0.5659
0.9195	0.3895	0.4569
0.9430	0.2154	0.3245
0.9665	0.0596	0.2640
0.9900	0.0101	0.5773
