0.0500	9.5514e-02	9.6547e-02	9.5515e-02	9.6547e-02
0.0594	1.0322e-01	1.0415e-01	1.0322e-01	1.0415e-01
0.0688	1.1159e-01	1.1233e-01	1.1159e-01	1.1233e-01
0.0782	1.2056e-01	1.2151e-01	1.2056e-01	1.2151e-01
0.0876	1.2792e-01	1.2910e-01	1.2792e-01	1.2910e-01
0.0970	1.3196e-01	1.3307e-01	1.3196e-01	1.3307e-01
0.1064	1.3191e-01	1.3331e-01	1.3191e-01	1.3331e-01
0.1158	1.2942e-01	1.3101e-01	1.2942e-01	1.3101e-01
0.1252	1.2503e-01	1.2702e-01	1.2503e-01	1.2702e-01
0.1346	1.2040e-01	1.2218e-01	1.2040e-01	1.2218e-01
0.1440	1.1498e-01	1.1688e-01	1.1497e-01	1.1688e-01
0.1534	1.0964e-01	1.1150e-01	1.0964e-01	1.1150e-01
0.1628	1.0427e-01	1.0610e-01	1.0427e-01	1.0610e-01
0.1722	9.8773e-02	1.0082e-01	9.8774e-02	1.0082e-01
0.1816	9.4048e-02	9.5784e-02	9.4048e-02	9.5784e-02
0.1910	8.9179e-02	9.0921e-02	8.9179e-02	9.0921e-02
0.2004	8.4560e-02	8.6239e-02	8.4560e-02	8.6239e-02
0.2098	8.0148e-02	8.1781e-02	8.0148e-02	8.1781e-02
0.2192	7.5329e-02	7.7522e-02	7.5329e-02	7.7522e-02
0.2286	7.1963e-02	7.3481e-02	7.1963e-02	7.3481e-02
0.2380	6.8171e-02	6.9680e-02	6.8171e-02	6.9680e-02
0.2474	6.4659e-02	6.6073e-02	6.4659e-02	6.6073e-02
0.2568	6.1258e-02	6.2643e-02	6.1258e-02	6.2643e-02
0.2662	5.8446e-02	5.9402e-02	5.8446e-02	5.9402e-02
0.2756	5.5039e-02	5.6325e-02	5.5039e-02	5.6325e-02
0.2850	5.2114e-02	5.3377e-02	5.2114e-02	5.3377e-02
0.2944	4.9149e-02	5.0580e-02	4.9149e-02	5.0580e-02
0.3038	4.6739e-02	4.7897e-02	4.6739e-02	4.7897e-02
0.3132	4.4191e-02	4.5329e-02	4.4192e-02	4.5329e-02
0.3226	4.1656e-02	4.2874e-02	4.1655e-02	4.2874e-02
0.3320	3.9457e-02	4.0530e-02	3.9457e-02	4.0530e-02
0.3414	3.7175e-02	3.8284e-02	3.7175e-02	3.8284e-02
0.3508	3.5034e-02	3.6143e-02	3.5035e-02	3.6143e-02
0.3602	3.3145e-02	3.4110e-02	3.3145e-02	3.4110e-02
0.3696	3.1248e-02	3.2178e-02	3.1248e-02	3.2178e-02
0.3790	2.9457e-02	3.0350e-02	2.9457e-02	3.0350e-02
0.3884	2.7766e-02	2.8623e-02	2.7766e-02	2.8623e-02
0.3978	2.6173e-02	2.6994e-02	2.6173e-02	2.6994e-02
0.4072	2.4669e-02	2.5458e-02	2.4669e-02	2.5458e-02
0.4166	2.3252e-02	2.4008e-02	2.3253e-02	2.4008e-02
0.4260	2.2090e-02	2.2639e-02	2.2090e-02	2.2639e-02
0.4354	2.0646e-02	2.1342e-02	2.0646e-02	2.1342e-02
0.4448	1.9317e-02	2.0114e-02	1.9317e-02	2.0114e-02
0.4542	1.8311e-02	1.8933e-02	1.8311e-02	1.8933e-02
0.4636	1.7239e-02	1.7854e-02	1.7239e-02	1.7854e-02
0.4730	1.6226e-02	1.6817e-02	1.6226e-02	1.6817e-02
0.4824	1.5277e-02	1.5838e-02	1.5277e-02	1.5838e-02
0.4918	1.4377e-02	1.4915e-02	1.4377e-02	1.4915e-02
0.5012	1.3538e-02	1.4045e-02	1.3538e-02	1.4045e-02
0.5106	1.2737e-02	1.3226e-02	1.2737e-02	1.3226e-02
0.5200	1.1988e-02	1.2455e-02	1.1988e-02	1.2455e-02
0.5294	1.1280e-02	1.1725e-02	1.1280e-02	1.1725e-02
0.5388	1.0612e-02	1.1041e-02	1.0612e-02	1.1041e-02
0.5482	9.9816e-03	1.0392e-02	9.9816e-03	1.0392e-02
0.5576	9.3890e-03	9.7783e-03	9.3891e-03	9.7783e-03
0.5670	8.8274e-03	9.2001e-03	8.8275e-03	9.2001e-03
0.5764	8.3009e-03	8.6562e-03	8.3009e-03	8.6562e-03
0.5858	7.7846e-03	8.1436e-03	7.7846e-03	8.1436e-03
0.5952	7.3413e-03	7.6630e-03	7.3413e-03	7.6630e-03
0.6046	6.9024e-03	7.2097e-03	6.9025e-03	7.2097e-03
0.6140	6.4877e-03	6.7821e-03	6.4878e-03	6.7821e-03
0.6234	6.0988e-03	6.3788e-03	6.0988e-03	6.3788e-03
0.6328	5.7319e-03	5.9983e-03	5.7319e-03	5.9983e-03
0.6422	5.3845e-03	5.6389e-03	5.3846e-03	5.6389e-03
0.6516	5.0543e-03	5.2986e-03	5.0543e-03	5.2986e-03
0.6610	4.7416e-03	4.9761e-03	4.7416e-03	4.9761e-03
0.6704	4.4448e-03	4.6699e-03	4.4448e-03	4.6699e-03
0.6798	4.1627e-03	4.3788e-03	4.1627e-03	4.3788e-03
0.6892	3.8924e-03	4.1016e-03	3.8924e-03	4.1016e-03
0.6986	3.6375e-03	3.8374e-03	3.6375e-03	3.8374e-03
0.7080	3.3931e-03	3.5849e-03	3.3932e-03	3.5849e-03
0.7174	3.1885e-03	3.3430e-03	3.1885e-03	3.3430e-03
0.7268	2.9296e-03	3.1097e-03	2.9296e-03	3.1097e-03
0.7362	2.7118e-03	2.8871e-03	2.7118e-03	2.8871e-03
0.7456	2.5012e-03	2.6713e-03	2.5012e-03	2.6713e-03
0.7550	2.2982e-03	2.4628e-03	2.2982e-03	2.4628e-03
0.7644	2.1006e-03	2.2610e-03	2.1006e-03	2.2610e-03
0.7738	1.9115e-03	2.0670e-03	1.9115e-03	2.0670e-03
0.7832	1.7255e-03	1.8785e-03	1.7255e-03	1.8785e-03
