0.0500	0.9535	0.9389
0.0735	0.7188	0.7275
0.0970	0.5110	0.5321
0.1205	0.4141	0.4297
0.1440	0.3662	0.3757
0.1675	0.3337	0.3426
0.1910	0.3041	0.3127
0.2145	0.2716	0.2824
0.2380	0.2426	0.2557
0.2615	0.2173	0.2319
0.2850	0.1963	0.2107
0.3085	0.1778	0.1920
0.3320	0.1613	0.1751
0.3555	0.1457	0.1592
0.3790	0.1340	0.1484
0.4025	0.1252	0.1404
0.4260	0.1178	0.1311
0.4495	0.1123	0.1250
0.4730	0.1075	0.1203
0.4965	0.1036	0.1149
0.5200	0.1006	0.1128
0.5435	0.0983	0.1101
0.5670	0.0971	0.1088
0.5905	0.0970	0.1091
0.6140	0.0979	0.1099
0.6375	0.0995	0.1110
0.6610	0.1015	0.1119
0.6845	0.1011	0.1114
0.7080	0.0983	0.1076
0.7315	0.0908	0.0991
0.7550	0.0769	0.0860
0.7785	0.0569	0.0692
0.8020	0.0351	0.0532
0.8255	0.0167	0.0461
0.8490	0.0050	0.0578
0.8725	0.0007	0.0936
0.8960	0.0000	0.1503
0.9195	0.0000	0.2361
0.9430	0.0000	0.3879
0.9665	0.0000	0.7237
0.9900	0.0000	2.0816
