0.0500	0.9229	0.9325
0.0594	0.9366	0.9440
0.0688	0.9493	0.9548
0.0782	0.9605	0.9647
0.0876	0.9683	0.9716
0.0970	0.9734	0.9761
0.1064	0.9758	0.9781
0.1158	0.9767	0.9788
0.1252	0.9769	0.9786
0.1346	0.9764	0.9777
0.1440	0.9757	0.9770
0.1534	0.9749	0.9759
0.1628	0.9743	0.9753
0.1722	0.9733	0.9743
0.1816	0.9742	0.9746
0.1910	0.9715	0.9724
0.2004	0.9730	0.9734
0.2098	0.9718	0.9729
0.2192	0.9712	0.9734
0.2286	0.9713	0.9734
0.2380	0.9708	0.9721
0.2474	0.9701	0.9714
0.2568	0.9699	0.9715
0.2662	0.9696	0.9711
0.2756	0.9700	0.9716
0.2850	0.9696	0.9711
0.2944	0.9685	0.9700
0.3038	0.9678	0.9705
0.3132	0.9660	0.9683
0.3226	0.9650	0.9671
0.3320	0.9653	0.9668
0.3414	0.9640	0.9664
0.3508	0.9636	0.9656
0.3602	0.9626	0.9647
0.3696	0.9629	0.9637
0.3790	0.9607	0.9631
0.3884	0.9594	0.9618
0.3978	0.9578	0.9603
0.4072	0.9580	0.9605
0.4166	0.9560	0.9586
0.4260	0.9572	0.9592
0.4354	0.9556	0.9588
0.4448	0.9545	0.9573
0.4542	0.9543	0.9566
0.4636	0.9534	0.9564
0.4730	0.9514	0.9546
0.4824	0.9510	0.9555
0.4918	0.9493	0.9526
0.5012	0.9484	0.9517
0.5106	0.9472	0.9507
0.5200	0.9462	0.9498
0.5294	0.9458	0.9496
0.5388	0.9440	0.9478
0.5482	0.9429	0.9467
0.5576	0.9424	0.9465
0.5670	0.9406	0.9452
0.5764	0.9393	0.9432
0.5858	0.9377	0.9419
0.5952	0.9365	0.9409
0.6046	0.9357	0.9401
0.6140	0.9336	0.9382
0.6234	0.9323	0.9368
0.6328	0.9307	0.9354
0.6422	0.9277	0.9324
0.6516	0.9274	0.9315
0.6610	0.9244	0.9293
0.6704	0.9219	0.9270
0.6798	0.9202	0.9244
0.6892	0.9158	0.9213
0.6986	0.9128	0.9204
0.7080	0.9082	0.9142
0.7174	0.9038	0.9101
0.7268	0.8988	0.9054
0.7362	0.8930	0.9002
0.7456	0.8865	0.8943
0.7550	0.8793	0.8878
0.7644	0.8703	0.8795
0.7738	0.8624	0.8725
0.7832	0.8523	0.8636
0.7926	0.8412	0.8536
0.8020	0.8286	0.8426
0.8114	0.8146	0.8303
0.8208	0.7992	0.8169
0.8302	0.7809	0.8011
0.8396	0.7606	0.7838
0.8490	0.7378	0.7646
0.8584	0.7117	0.7428
0.8678	0.6827	0.7190
0.8772	0.6511	0.6936
0.8866	0.6178	0.6674
0.8960	0.5828	0.6404
0.9054	0.5451	0.6114
0.9148	0.5028	0.5796
0.9242	0.4544	0.5437
0.9336	0.3969	0.5021
0.9430	0.3266	0.4534
0.9524	0.2410	0.3991
0.9618	0.1445	0.3498
0.9712	0.0508	0.3271
0.9806	0.0002	0.3917
0.9900	0.0000	0.6133
