0.0500	0.9395	0.9442
0.0594	0.9499	0.9535
0.0688	0.9599	0.9629
0.0782	0.9691	0.9717
0.0876	0.9761	0.9780
0.0970	0.9811	0.9827
0.1064	0.9840	0.9854
0.1158	0.9858	0.9874
0.1252	0.9872	0.9883
0.1346	0.9878	0.9887
0.1440	0.9880	0.9888
0.1534	0.9883	0.9891
0.1628	0.9879	0.9887
0.1722	0.9876	0.9884
0.1816	0.9882	0.9889
0.1910	0.9875	0.9883
0.2004	0.9880	0.9888
0.2098	0.9879	0.9886
0.2192	0.9870	0.9878
0.2286	0.9884	0.9890
0.2380	0.9885	0.9890
0.2474	0.9884	0.9891
0.2568	0.9884	0.9891
0.2662	0.9886	0.9894
0.2756	0.9895	0.9903
0.2850	0.9894	0.9903
0.2944	0.9888	0.9898
0.3038	0.9887	0.9897
0.3132	0.9889	0.9899
0.3226	0.9871	0.9883
0.3320	0.9876	0.9887
0.3414	0.9870	0.9883
0.3508	0.9874	0.9886
0.3602	0.9869	0.9881
0.3696	0.9862	0.9875
0.3790	0.9860	0.9873
0.3884	0.9858	0.9873
0.3978	0.9842	0.9857
0.4072	0.9846	0.9861
0.4166	0.9833	0.9847
0.4260	0.9840	0.9855
0.4354	0.9827	0.9843
0.4448	0.9829	0.9845
0.4542	0.9823	0.9839
0.4636	0.9824	0.9837
0.4730	0.9808	0.9828
0.4824	0.9805	0.9821
0.4918	0.9798	0.9817
0.5012	0.9793	0.9810
0.5106	0.9786	0.9803
0.5200	0.9779	0.9798
0.5294	0.9772	0.9791
0.5388	0.9766	0.9785
0.5482	0.9758	0.9778
0.5576	0.9757	0.9777
0.5670	0.9744	0.9765
0.5764	0.9732	0.9754
0.5858	0.9713	0.9737
0.5952	0.9715	0.9738
0.6046	0.9711	0.9734
0.6140	0.9702	0.9725
0.6234	0.9694	0.9718
0.6328	0.9676	0.9700
0.6422	0.9662	0.9687
0.6516	0.9648	0.9674
0.6610	0.9625	0.9651
0.6704	0.9615	0.9642
0.6798	0.9594	0.9622
0.6892	0.9572	0.9601
0.6986	0.9546	0.9577
0.7080	0.9518	0.9552
0.7174	0.9490	0.9524
0.7268	0.9456	0.9491
0.7362	0.9418	0.9457
0.7456	0.9374	0.9416
0.7550	0.9320	0.9367
0.7644	0.9261	0.9309
0.7738	0.9208	0.9260
0.7832	0.9142	0.9199
0.7926	0.9068	0.9131
0.8020	0.8985	0.9055
0.8114	0.8891	0.8969
0.8208	0.8782	0.8870
0.8302	0.8661	0.8759
0.8396	0.8522	0.8637
0.8490	0.8366	0.8494
0.8584	0.8183	0.8331
0.8678	0.7981	0.8151
0.8772	0.7752	0.7953
0.8866	0.7505	0.7736
0.8960	0.7243	0.7516
0.9054	0.6959	0.7267
0.9148	0.6635	0.6991
0.9242	0.6259	0.6671
0.9336	0.5802	0.6287
0.9430	0.5226	0.5809
0.9524	0.4475	0.5201
0.9618	0.3514	0.4453
0.9712	0.2357	0.3609
0.9806	0.1035	0.2804
0.9900	0.0102	0.2839
