0.0500	0.8305	0.8389
0.0594	0.8285	0.8354
0.0688	0.8238	0.8296
0.0782	0.8172	0.8221
0.0876	0.8095	0.8139
0.0970	0.8031	0.8070
0.1064	0.7978	0.8012
0.1158	0.7933	0.7964
0.1252	0.7898	0.7925
0.1346	0.7861	0.7885
0.1440	0.7829	0.7852
0.1534	0.7801	0.7821
0.1628	0.7771	0.7790
0.1722	0.7741	0.7761
0.1816	0.7713	0.7732
0.1910	0.7681	0.7700
0.2004	0.7653	0.7673
0.2098	0.7621	0.7639
0.2192	0.7590	0.7611
0.2286	0.7556	0.7577
0.2380	0.7523	0.7551
0.2474	0.7490	0.7513
0.2568	0.7462	0.7488
0.2662	0.7430	0.7454
0.2756	0.7407	0.7432
0.2850	0.7380	0.7403
0.2944	0.7351	0.7375
0.3038	0.7324	0.7355
0.3132	0.7292	0.7323
0.3226	0.7269	0.7297
0.3320	0.7247	0.7271
0.3414	0.7223	0.7248
0.3508	0.7201	0.7228
0.3602	0.7176	0.7203
0.3696	0.7151	0.7179
0.3790	0.7129	0.7158
0.3884	0.7119	0.7140
0.3978	0.7084	0.7114
0.4072	0.7073	0.7103
0.4166	0.7056	0.7086
0.4260	0.7041	0.7072
0.4354	0.7024	0.7052
0.4448	0.7007	0.7040
0.4542	0.6997	0.7029
0.4636	0.6983	0.7021
0.4730	0.6974	0.7006
0.4824	0.6963	0.6996
0.4918	0.6953	0.6994
0.5012	0.6939	0.6973
0.5106	0.6927	0.6962
0.5200	0.6918	0.6953
0.5294	0.6908	0.6945
0.5388	0.6899	0.6936
0.5482	0.6891	0.6928
0.5576	0.6886	0.6924
0.5670	0.6874	0.6915
0.5764	0.6864	0.6901
0.5858	0.6852	0.6891
0.5952	0.6851	0.6891
0.6046	0.6849	0.6889
0.6140	0.6838	0.6879
0.6234	0.6838	0.6879
0.6328	0.6830	0.6872
0.6422	0.6818	0.6860
0.6516	0.6805	0.6848
0.6610	0.6799	0.6842
0.6704	0.6791	0.6836
0.6798	0.6779	0.6824
0.6892	0.6771	0.6811
0.6986	0.6748	0.6797
0.7080	0.6728	0.6779
0.7174	0.6705	0.6759
0.7268	0.6678	0.6735
0.7362	0.6645	0.6706
0.7456	0.6607	0.6671
0.7550	0.6561	0.6634
0.7644	0.6504	0.6580
0.7738	0.6450	0.6534
0.7832	0.6384	0.6477
0.7926	0.6315	0.6418
0.8020	0.6220	0.6335
0.8114	0.6120	0.6249
0.8208	0.6007	0.6152
0.8302	0.5877	0.6042
0.8396	0.5730	0.5918
0.8490	0.5564	0.5780
0.8584	0.5374	0.5623
0.8678	0.5164	0.5462
0.8772	0.4937	0.5272
0.8866	0.4694	0.5082
0.8960	0.4436	0.4884
0.9054	0.4154	0.4669
0.9148	0.3836	0.4430
0.9242	0.3472	0.4165
0.9336	0.3041	0.3851
0.9430	0.2518	0.3494
0.9524	0.1886	0.3095
0.9618	0.1167	0.2726
0.9712	0.0450	0.2527
0.9806	0.0021	0.2941
0.9900	0.0000	0.4483
