0.0500	0.8304	0.8455
0.0594	0.8039	0.8164
0.0688	0.7693	0.7796
0.0782	0.7292	0.7383
0.0876	0.6890	0.6969
0.0970	0.6572	0.6645
0.1064	0.6318	0.6382
0.1158	0.6123	0.6178
0.1252	0.5973	0.6020
0.1346	0.5860	0.5891
0.1440	0.5740	0.5776
0.1534	0.5642	0.5676
0.1628	0.5552	0.5584
0.1722	0.5462	0.5494
0.1816	0.5372	0.5406
0.1910	0.5279	0.5310
0.2004	0.5187	0.5219
0.2098	0.5088	0.5121
0.2192	0.4991	0.5025
0.2286	0.4890	0.4925
0.2380	0.4789	0.4825
0.2474	0.4692	0.4727
0.2568	0.4593	0.4635
0.2662	0.4502	0.4538
0.2756	0.4415	0.4451
0.2850	0.4334	0.4370
0.2944	0.4253	0.4289
0.3038	0.4177	0.4214
0.3132	0.4104	0.4140
0.3226	0.4034	0.4072
0.3320	0.3967	0.4004
0.3414	0.3901	0.3938
0.3508	0.3840	0.3878
0.3602	0.3779	0.3816
0.3696	0.3718	0.3756
0.3790	0.3661	0.3700
0.3884	0.3608	0.3647
0.3978	0.3556	0.3595
0.4072	0.3516	0.3555
0.4166	0.3477	0.3514
0.4260	0.3441	0.3478
0.4354	0.3409	0.3442
0.4448	0.3375	0.3411
0.4542	0.3348	0.3384
0.4636	0.3322	0.3360
0.4730	0.3303	0.3339
0.4824	0.3283	0.3319
0.4918	0.3266	0.3302
0.5012	0.3247	0.3284
0.5106	0.3231	0.3268
0.5200	0.3218	0.3255
0.5294	0.3207	0.3244
0.5388	0.3200	0.3234
0.5482	0.3189	0.3226
0.5576	0.3190	0.3221
0.5670	0.3178	0.3217
0.5764	0.3173	0.3212
0.5858	0.3170	0.3208
0.5952	0.3174	0.3212
0.6046	0.3179	0.3217
0.6140	0.3182	0.3220
0.6234	0.3191	0.3229
0.6328	0.3199	0.3237
0.6422	0.3208	0.3244
0.6516	0.3217	0.3255
0.6610	0.3227	0.3265
0.6704	0.3241	0.3280
0.6798	0.3253	0.3292
0.6892	0.3265	0.3305
0.6986	0.3276	0.3317
0.7080	0.3286	0.3328
0.7174	0.3293	0.3338
0.7268	0.3301	0.3344
0.7362	0.3296	0.3347
0.7456	0.3292	0.3346
0.7550	0.3277	0.3340
0.7644	0.3257	0.3327
0.7738	0.3234	0.3313
0.7832	0.3202	0.3290
0.7926	0.3164	0.3265
0.8020	0.3110	0.3223
0.8114	0.3045	0.3176
0.8208	0.2970	0.3121
0.8302	0.2882	0.3056
0.8396	0.2779	0.2980
0.8490	0.2661	0.2896
0.8584	0.2529	0.2803
0.8678	0.2389	0.2706
0.8772	0.2234	0.2607
0.8866	0.2072	0.2505
0.8960	0.1899	0.2401
0.9054	0.1709	0.2290
0.9148	0.1499	0.2175
0.9242	0.1265	0.2055
0.9336	0.1000	0.1933
0.9430	0.0703	0.1824
0.9524	0.0392	0.1778
0.9618	0.0123	0.1903
0.9712	0.0002	0.2390
0.9806	0.0000	0.3392
0.9900	0.0000	0.5218
