0.0500	-2.7285e-03	-2.8198e-03	-2.3535e-03	-2.8198e-03
0.0594	6.8375e-03	6.1979e-03	7.1035e-03	6.1979e-03
0.0688	1.9062e-02	1.7773e-02	1.9219e-02	1.7773e-02
0.0782	3.4149e-02	3.2501e-02	3.4281e-02	3.2501e-02
0.0876	4.9438e-02	4.7694e-02	4.9424e-02	4.7694e-02
0.0970	6.1180e-02	5.9951e-02	6.1095e-02	5.9951e-02
0.1064	6.8337e-02	6.7779e-02	6.8267e-02	6.7779e-02
0.1158	7.2109e-02	7.2203e-02	7.2054e-02	7.2203e-02
0.1252	7.3001e-02	7.3782e-02	7.3146e-02	7.3782e-02
0.1346	7.2613e-02	7.3639e-02	7.2605e-02	7.3639e-02
0.1440	7.1084e-02	7.2347e-02	7.1081e-02	7.2347e-02
0.1534	6.9146e-02	7.0553e-02	6.9164e-02	7.0553e-02
0.1628	6.6854e-02	6.8375e-02	6.6909e-02	6.8375e-02
0.1722	6.4483e-02	6.5987e-02	6.4497e-02	6.5987e-02
0.1816	6.2154e-02	6.3638e-02	6.2169e-02	6.3638e-02
0.1910	5.9736e-02	6.1279e-02	5.9753e-02	6.1279e-02
0.2004	5.7372e-02	5.8898e-02	5.7391e-02	5.8898e-02
0.2098	5.5106e-02	5.6605e-02	5.5102e-02	5.6605e-02
0.2192	5.2906e-02	5.4373e-02	5.2982e-02	5.4373e-02
0.2286	5.0755e-02	5.2213e-02	5.0770e-02	5.2213e-02
0.2380	4.8750e-02	5.0167e-02	4.8740e-02	5.0167e-02
0.2474	4.6857e-02	4.8198e-02	4.6822e-02	4.8198e-02
0.2568	4.4888e-02	4.6283e-02	4.4904e-02	4.6283e-02
0.2662	4.3059e-02	4.4437e-02	4.3067e-02	4.4437e-02
0.2756	4.1295e-02	4.2646e-02	4.1310e-02	4.2646e-02
0.2850	3.9563e-02	4.0884e-02	3.9576e-02	4.0884e-02
0.2944	3.7850e-02	3.9179e-02	3.7866e-02	3.9179e-02
0.3038	3.6193e-02	3.7495e-02	3.6209e-02	3.7495e-02
0.3132	3.4530e-02	3.5846e-02	3.4547e-02	3.5846e-02
0.3226	3.2895e-02	3.4230e-02	3.2907e-02	3.4230e-02
0.3320	3.1357e-02	3.2654e-02	3.1377e-02	3.2654e-02
0.3414	2.9814e-02	3.1110e-02	2.9835e-02	3.1110e-02
0.3508	2.8349e-02	2.9600e-02	2.8371e-02	2.9600e-02
0.3602	2.6925e-02	2.8151e-02	2.6947e-02	2.8151e-02
0.3696	2.5567e-02	2.6760e-02	2.5592e-02	2.6760e-02
0.3790	2.4275e-02	2.5431e-02	2.4294e-02	2.5431e-02
0.3884	2.3033e-02	2.4162e-02	2.3055e-02	2.4162e-02
0.3978	2.1850e-02	2.2947e-02	2.1870e-02	2.2947e-02
0.4072	2.0709e-02	2.1782e-02	2.0731e-02	2.1782e-02
0.4166	1.9625e-02	2.0664e-02	1.9649e-02	2.0664e-02
0.4260	1.8592e-02	1.9597e-02	1.8614e-02	1.9597e-02
0.4354	1.7612e-02	1.8583e-02	1.7633e-02	1.8583e-02
0.4448	1.6684e-02	1.7616e-02	1.6703e-02	1.7616e-02
0.4542	1.5767e-02	1.6689e-02	1.5789e-02	1.6689e-02
0.4636	1.4909e-02	1.5798e-02	1.4928e-02	1.5798e-02
0.4730	1.4071e-02	1.4946e-02	1.4104e-02	1.4946e-02
0.4824	1.3032e-02	1.4137e-02	1.3332e-02	1.4137e-02
0.4918	1.2577e-02	1.3371e-02	1.2597e-02	1.3371e-02
0.5012	1.1889e-02	1.2645e-02	1.1909e-02	1.2645e-02
0.5106	1.1229e-02	1.1960e-02	1.1247e-02	1.1960e-02
0.5200	1.0606e-02	1.1311e-02	1.0625e-02	1.1311e-02
0.5294	1.0018e-02	1.0696e-02	1.0036e-02	1.0696e-02
0.5388	9.4570e-03	1.0110e-02	9.4745e-03	1.0110e-02
0.5482	8.9257e-03	9.5550e-03	8.8957e-03	9.5550e-03
0.5576	8.4237e-03	9.0269e-03	8.4403e-03	9.0269e-03
0.5670	7.9480e-03	8.5260e-03	7.9640e-03	8.5260e-03
0.5764	7.5009e-03	8.0534e-03	7.5163e-03	8.0534e-03
0.5858	7.0791e-03	7.6061e-03	7.0937e-03	7.6061e-03
0.5952	6.6826e-03	7.1869e-03	6.6609e-03	7.1869e-03
0.6046	6.3066e-03	6.7902e-03	6.3201e-03	6.7902e-03
0.6140	5.9520e-03	6.4147e-03	5.9633e-03	6.4147e-03
0.6234	5.6169e-03	6.0597e-03	5.6292e-03	6.0597e-03
0.6328	5.3004e-03	5.7243e-03	5.3121e-03	5.7243e-03
0.6422	5.0003e-03	5.4072e-03	5.0538e-03	5.4072e-03
0.6516	4.7157e-03	5.1065e-03	4.7266e-03	5.1065e-03
0.6610	4.4454e-03	4.8210e-03	4.4556e-03	4.8210e-03
0.6704	4.1870e-03	4.5493e-03	4.1971e-03	4.5493e-03
0.6798	3.9412e-03	4.2834e-03	3.9509e-03	4.2834e-03
0.6892	3.7042e-03	4.0433e-03	3.7135e-03	4.0433e-03
0.6986	3.4814e-03	3.8069e-03	3.4905e-03	3.8069e-03
0.7080	3.2669e-03	3.5808e-03	3.2758e-03	3.5808e-03
0.7174	3.0574e-03	3.3639e-03	3.0663e-03	3.3639e-03
0.7268	2.8567e-03	3.1552e-03	2.8654e-03	3.1552e-03
0.7362	2.6630e-03	2.9540e-03	2.6717e-03	2.9540e-03
0.7456	2.4752e-03	2.7591e-03	2.4835e-03	2.7591e-03
0.7550	2.2931e-03	2.5700e-03	2.3017e-03	2.5700e-03
0.7644	2.1165e-03	2.3864e-03	2.1252e-03	2.3864e-03
0.7738	1.9449e-03	2.2094e-03	1.9537e-03	2.2094e-03
0.7832	1.7739e-03	2.0371e-03	1.7834e-03	2.0371e-03
0.7926	1.6035e-03	1.8686e-03	1.6142e-03	1.8686e-03
0.8020	1.4292e-03	1.7011e-03	1.4320e-03	1.7011e-03
0.8114	1.2510e-03	1.5308e-03	1.2647e-03	1.5308e-03
0.8208	1.0714e-03	1.3552e-03	1.0862e-03	1.3552e-03
0.8302	8.9414e-04	1.1749e-03	9.1020e-04	1.1749e-03
0.8396	7.2711e-04	9.9404e-04	7.4234e-04	9.9404e-04
0.8490	5.7287e-04	8.1887e-04	5.8737e-04	8.1887e-04
0.8584	4.3594e-04	6.5555e-04	4.4924e-04	6.5555e-04
0.8678	3.1793e-04	5.0834e-04	3.2964e-04	5.0834e-04
0.8772	2.2056e-04	3.7937e-04	2.3037e-04	3.7937e-04
0.8866	1.4369e-04	2.6965e-04	1.5140e-04	2.6965e-04
0.8960	8.6637e-05	1.7993e-04	9.2329e-05	1.7993e-04
0.9054	4.7570e-05	1.1086e-04	5.1391e-05	1.1086e-04
0.9148	2.3579e-05	6.2045e-05	2.5840e-05	6.2045e-05
0.9242	1.0491e-05	3.1066e-05	1.1629e-05	3.1066e-05
0.9336	4.1134e-06	1.3778e-05	4.6052e-06	1.3778e-05
0.9430	1.4792e-06	5.4411e-06	1.6628e-06	5.4411e-06
0.9524	4.5099e-07	1.9788e-06	5.0578e-07	1.9788e-06
0.9618	1.2747e-07	7.3860e-07	1.4146e-07	7.3860e-07
0.9712	2.8346e-08	3.1481e-07	3.0573e-08	3.1481e-07
0.9806	5.3527e-09	1.2805e-07	5.5698e-09	1.2805e-07
0.9900	7.2147e-10	2.6673e-08	7.5076e-10	2.6673e-08
