0.0500	0.8837	0.9038
0.0594	0.8344	0.8504
0.0688	0.7753	0.7876
0.0782	0.7084	0.7198
0.0876	0.6461	0.6563
0.0970	0.5966	0.6054
0.1064	0.5598	0.5675
0.1158	0.5322	0.5387
0.1252	0.5115	0.5170
0.1346	0.4938	0.4986
0.1440	0.4805	0.4847
0.1534	0.4679	0.4718
0.1628	0.4560	0.4597
0.1722	0.4448	0.4482
0.1816	0.4335	0.4370
0.1910	0.4219	0.4253
0.2004	0.4106	0.4141
0.2098	0.3987	0.4023
0.2192	0.3865	0.3904
0.2286	0.3743	0.3781
0.2380	0.3623	0.3661
0.2474	0.3505	0.3544
0.2568	0.3390	0.3430
0.2662	0.3294	0.3322
0.2756	0.3181	0.3220
0.2850	0.3087	0.3125
0.2944	0.2995	0.3032
0.3038	0.2909	0.2947
0.3132	0.2828	0.2863
0.3226	0.2750	0.2786
0.3320	0.2676	0.2712
0.3414	0.2605	0.2641
0.3508	0.2538	0.2573
0.3602	0.2471	0.2508
0.3696	0.2407	0.2444
0.3790	0.2346	0.2383
0.3884	0.2289	0.2327
0.3978	0.2236	0.2273
0.4072	0.2192	0.2228
0.4166	0.2152	0.2186
0.4260	0.2116	0.2149
0.4354	0.2081	0.2113
0.4448	0.2051	0.2083
0.4542	0.2022	0.2054
0.4636	0.1997	0.2029
0.4730	0.1973	0.2004
0.4824	0.1958	0.1989
0.4918	0.1942	0.1971
0.5012	0.1925	0.1955
0.5106	0.1910	0.1941
0.5200	0.1898	0.1929
0.5294	0.1888	0.1926
0.5388	0.1880	0.1910
0.5482	0.1873	0.1904
0.5576	0.1869	0.1899
0.5670	0.1867	0.1896
0.5764	0.1866	0.1895
0.5858	0.1866	0.1896
0.5952	0.1871	0.1901
0.6046	0.1878	0.1907
0.6140	0.1886	0.1915
0.6234	0.1897	0.1925
0.6328	0.1909	0.1937
0.6422	0.1921	0.1949
0.6516	0.1937	0.1964
0.6610	0.1952	0.1979
0.6704	0.1971	0.1999
0.6798	0.1990	0.2017
0.6892	0.2008	0.2036
0.6986	0.2026	0.2055
0.7080	0.2044	0.2074
0.7174	0.2060	0.2091
0.7268	0.2073	0.2107
0.7362	0.2083	0.2119
0.7456	0.2088	0.2129
0.7550	0.2089	0.2134
0.7644	0.2083	0.2135
0.7738	0.2074	0.2133
0.7832	0.2057	0.2126
0.7926	0.2035	0.2115
0.8020	0.1999	0.2091
0.8114	0.1956	0.2064
0.8208	0.1904	0.2030
0.8302	0.1840	0.1987
0.8396	0.1765	0.1938
0.8490	0.1680	0.1883
0.8584	0.1584	0.1823
0.8678	0.1481	0.1761
0.8772	0.1371	0.1698
0.8866	0.1252	0.1635
0.8960	0.1126	0.1570
0.9054	0.0988	0.1505
0.9148	0.0838	0.1443
0.9242	0.0674	0.1385
0.9336	0.0492	0.1331
0.9430	0.0299	0.1307
0.9524	0.0120	0.1364
0.9618	0.0012	0.1610
0.9712	0.0000	0.2152
0.9806	0.0000	0.3077
0.9900	0.0000	0.4746
