0.0500	0.8141	0.8102
0.0735	0.8008	0.8028
0.0970	0.7775	0.7837
0.1205	0.7601	0.7656
0.1440	0.7441	0.7480
0.1675	0.7327	0.7367
0.1910	0.7211	0.7257
0.2145	0.7072	0.7125
0.2380	0.6949	0.7015
0.2615	0.6825	0.6901
0.2850	0.6742	0.6823
0.3085	0.6655	0.6732
0.3320	0.6546	0.6635
0.3555	0.6439	0.6533
0.3790	0.6326	0.6431
0.4025	0.6261	0.6376
0.4260	0.6212	0.6326
0.4495	0.6133	0.6251
0.4730	0.6089	0.6213
0.4965	0.6027	0.6151
0.5200	0.5970	0.6104
0.5435	0.5916	0.6054
0.5670	0.5860	0.6005
0.5905	0.5816	0.5969
0.6140	0.5781	0.5938
0.6375	0.5748	0.5908
0.6610	0.5707	0.5868
0.6845	0.5654	0.5818
0.7080	0.5564	0.5739
0.7315	0.5431	0.5602
0.7550	0.5204	0.5393
0.7785	0.4867	0.5089
0.8020	0.4351	0.4630
0.8255	0.3586	0.3962
0.8490	0.2638	0.3214
0.8725	0.1698	0.2646
0.8960	0.0869	0.2350
0.9195	0.0249	0.2475
0.9430	0.0027	0.3644
0.9665	0.0001	0.6757
0.9900	0.0000	1.8851
