0.0500	0.8126	0.8051
0.0735	0.7236	0.7285
0.0970	0.6213	0.6351
0.1205	0.5621	0.5735
0.1440	0.5260	0.5333
0.1675	0.5003	0.5074
0.1910	0.4745	0.4824
0.2145	0.4455	0.4548
0.2380	0.4183	0.4299
0.2615	0.3928	0.4058
0.2850	0.3719	0.3851
0.3085	0.3521	0.3655
0.3320	0.3336	0.3471
0.3555	0.3150	0.3287
0.3790	0.2984	0.3133
0.4025	0.2877	0.3037
0.4260	0.2777	0.2924
0.4495	0.2695	0.2832
0.4730	0.2630	0.2780
0.4965	0.2567	0.2710
0.5200	0.2516	0.2666
0.5435	0.2472	0.2621
0.5670	0.2439	0.2589
0.5905	0.2423	0.2579
0.6140	0.2420	0.2579
0.6375	0.2428	0.2583
0.6610	0.2440	0.2592
0.6845	0.2445	0.2593
0.7080	0.2416	0.2558
0.7315	0.2329	0.2465
0.7550	0.2156	0.2305
0.7785	0.1862	0.2048
0.8020	0.1439	0.1690
0.8255	0.0952	0.1327
0.8490	0.0510	0.1136
0.8725	0.0191	0.1261
0.8960	0.0036	0.1738
0.9195	0.0003	0.2627
0.9430	0.0000	0.4292
0.9665	0.0000	0.8001
0.9900	0.0000	2.2686
