0.0500	5.4077e-02	5.5088e-02	5.4312e-02	5.5088e-02
0.0594	6.5725e-02	6.6223e-02	6.5891e-02	6.6223e-02
0.0688	7.9831e-02	7.9681e-02	7.9933e-02	7.9681e-02
0.0782	9.7231e-02	9.6513e-02	9.6285e-02	9.6513e-02
0.0876	1.1385e-01	1.1325e-01	1.1386e-01	1.1325e-01
0.0970	1.2612e-01	1.2597e-01	1.2621e-01	1.2597e-01
0.1064	1.3321e-01	1.3226e-01	1.3318e-01	1.3226e-01
0.1158	1.3555e-01	1.3650e-01	1.3553e-01	1.3650e-01
0.1252	1.3483e-01	1.3624e-01	1.3482e-01	1.3624e-01
0.1346	1.3194e-01	1.3378e-01	1.3195e-01	1.3378e-01
0.1440	1.2789e-01	1.2995e-01	1.2790e-01	1.2995e-01
0.1534	1.2327e-01	1.2549e-01	1.2328e-01	1.2549e-01
0.1628	1.1840e-01	1.2065e-01	1.1841e-01	1.2065e-01
0.1722	1.1345e-01	1.1569e-01	1.1346e-01	1.1569e-01
0.1816	1.0868e-01	1.1086e-01	1.0869e-01	1.1086e-01
0.1910	1.0388e-01	1.0610e-01	1.0385e-01	1.0610e-01
0.2004	9.9168e-02	1.0138e-01	9.9180e-02	1.0138e-01
0.2098	9.4652e-02	9.6839e-02	9.4663e-02	9.6839e-02
0.2192	9.0269e-02	9.2408e-02	9.0282e-02	9.2408e-02
0.2286	8.6055e-02	8.8125e-02	8.6065e-02	8.8125e-02
0.2380	8.2047e-02	8.4091e-02	8.2058e-02	8.4091e-02
0.2474	7.8281e-02	8.0236e-02	7.8307e-02	8.0236e-02
0.2568	7.5773e-02	7.6519e-02	7.4580e-02	7.6519e-02
0.2662	7.1117e-02	7.2980e-02	7.1128e-02	7.2980e-02
0.2756	6.7780e-02	6.9617e-02	6.7818e-02	6.9617e-02
0.2850	6.4645e-02	6.6376e-02	6.4654e-02	6.6376e-02
0.2944	6.1046e-02	6.3292e-02	6.1062e-02	6.3292e-02
0.3038	5.8650e-02	6.0297e-02	5.8497e-02	6.0297e-02
0.3132	5.5745e-02	5.7405e-02	5.5755e-02	5.7405e-02
0.3226	5.2821e-02	5.4606e-02	5.2770e-02	5.4606e-02
0.3320	5.0253e-02	5.1905e-02	5.0267e-02	5.1905e-02
0.3414	4.7691e-02	4.9288e-02	4.7704e-02	4.9288e-02
0.3508	4.5226e-02	4.6751e-02	4.5238e-02	4.6751e-02
0.3602	4.2834e-02	4.4327e-02	4.2846e-02	4.4327e-02
0.3696	4.0547e-02	4.1998e-02	4.0560e-02	4.1998e-02
0.3790	3.8373e-02	3.9776e-02	3.8379e-02	3.9776e-02
0.3884	3.6660e-02	3.7664e-02	3.6323e-02	3.7664e-02
0.3978	3.4360e-02	3.5663e-02	3.4372e-02	3.5663e-02
0.4072	3.2507e-02	3.3769e-02	3.2519e-02	3.3769e-02
0.4166	3.1126e-02	3.1974e-02	3.1140e-02	3.1974e-02
0.4260	2.9108e-02	3.0273e-02	2.9119e-02	3.0273e-02
0.4354	2.7519e-02	2.8652e-02	2.7531e-02	2.8652e-02
0.4448	2.6010e-02	2.7107e-02	2.6021e-02	2.7107e-02
0.4542	2.4579e-02	2.5636e-02	2.4594e-02	2.5636e-02
0.4636	2.3224e-02	2.4239e-02	2.3235e-02	2.4239e-02
0.4730	2.1934e-02	2.2914e-02	2.1945e-02	2.2914e-02
0.4824	2.0717e-02	2.1655e-02	2.0728e-02	2.1655e-02
0.4918	1.9561e-02	2.0462e-02	1.9571e-02	2.0462e-02
0.5012	1.8481e-02	1.9335e-02	1.8491e-02	1.9335e-02
0.5106	1.7446e-02	1.8272e-02	1.7455e-02	1.8272e-02
0.5200	1.6476e-02	1.7270e-02	1.6485e-02	1.7270e-02
0.5294	1.5557e-02	1.6320e-02	1.5566e-02	1.6320e-02
0.5388	1.4684e-02	1.5417e-02	1.4693e-02	1.5417e-02
0.5482	1.3796e-02	1.4564e-02	1.3807e-02	1.4564e-02
0.5576	1.3078e-02	1.3753e-02	1.3086e-02	1.3753e-02
0.5670	1.2339e-02	1.2986e-02	1.2347e-02	1.2986e-02
0.5764	1.1709e-02	1.2262e-02	1.1644e-02	1.2262e-02
0.5858	1.0990e-02	1.1578e-02	1.0998e-02	1.1578e-02
0.5952	1.0377e-02	1.0938e-02	1.0384e-02	1.0938e-02
0.6046	9.7965e-03	1.0333e-02	9.8033e-03	1.0333e-02
0.6140	9.2474e-03	9.7625e-03	9.2559e-03	9.7625e-03
0.6234	8.8236e-03	9.2241e-03	8.7401e-03	9.2241e-03
0.6328	8.2508e-03	8.7164e-03	8.2567e-03	8.7164e-03
0.6422	7.7918e-03	8.2372e-03	7.7975e-03	8.2372e-03
0.6516	7.3535e-03	7.7836e-03	7.3587e-03	7.7836e-03
0.6610	6.9409e-03	7.3538e-03	6.9461e-03	7.3538e-03
0.6704	6.5489e-03	6.9459e-03	6.5538e-03	6.9459e-03
0.6798	6.1767e-03	6.5474e-03	6.1814e-03	6.5474e-03
0.6892	5.8212e-03	6.1891e-03	5.8257e-03	6.1891e-03
0.6986	5.4823e-03	5.8369e-03	5.4867e-03	5.8369e-03
0.7080	5.1593e-03	5.5005e-03	5.1635e-03	5.5005e-03
0.7174	4.8437e-03	5.1777e-03	4.8478e-03	5.1777e-03
0.7268	4.5409e-03	4.8668e-03	4.5265e-03	4.8668e-03
0.7362	4.2118e-03	4.5665e-03	4.2162e-03	4.5665e-03
0.7456	3.9636e-03	4.2751e-03	3.9677e-03	4.2751e-03
0.7550	3.6874e-03	3.9915e-03	3.6914e-03	3.9915e-03
0.7644	3.4167e-03	3.7153e-03	3.4207e-03	3.7153e-03
0.7738	3.1561e-03	3.4482e-03	3.1602e-03	3.4482e-03
0.7832	2.8958e-03	3.1869e-03	2.9002e-03	3.1869e-03
0.7926	2.6349e-03	2.9297e-03	2.6398e-03	2.9297e-03
0.8020	2.3699e-03	2.6720e-03	2.3759e-03	2.6720e-03
0.8114	2.0939e-03	2.4079e-03	2.1004e-03	2.4079e-03
0.8208	1.8138e-03	2.1341e-03	1.8210e-03	2.1341e-03
0.8302	1.5342e-03	1.8521e-03	1.5418e-03	1.8521e-03
0.8396	1.2635e-03	1.5685e-03	1.2713e-03	1.5685e-03
0.8490	1.0103e-03	1.2931e-03	1.0179e-03	1.2931e-03
0.8584	7.8137e-04	1.0355e-03	7.8845e-04	1.0355e-03
0.8678	5.8031e-04	8.0207e-04	5.8668e-04	8.0207e-04
0.8772	4.1068e-04	5.9662e-04	4.1614e-04	5.9662e-04
0.8866	2.7345e-04	4.2142e-04	2.7789e-04	4.2142e-04
0.8960	1.6932e-04	2.7860e-04	1.7268e-04	2.7860e-04
0.9054	9.6065e-05	1.6961e-04	9.8438e-05	1.6961e-04
0.9148	4.9359e-05	9.3612e-05	5.0785e-05	9.3612e-05
0.9242	2.2732e-05	4.6213e-05	2.3487e-05	4.6213e-05
0.9336	9.2784e-06	2.0238e-05	9.6240e-06	2.0238e-05
0.9430	3.4228e-06	7.9268e-06	3.5575e-06	7.9268e-06
0.9524	1.0785e-06	2.8937e-06	1.1246e-06	2.8937e-06
0.9618	3.0986e-07	1.0976e-06	3.2089e-07	1.0976e-06
0.9712	7.0590e-08	4.6131e-07	7.2370e-08	4.6131e-07
0.9806	1.3511e-08	1.7742e-07	1.3695e-08	1.7742e-07
0.9900	1.7927e-09	3.6195e-08	1.8171e-09	3.6195e-08
