0.0500	6.7661e-02	5.5088e-02	7.9454e-02	5.5088e-02
0.0594	8.9701e-02	6.6223e-02	7.9061e-02	6.6223e-02
0.0688	1.1007e-01	7.9681e-02	9.5113e-02	7.9681e-02
0.0782	1.2170e-01	9.6513e-02	1.1324e-01	9.6513e-02
0.0876	1.2424e-01	1.1325e-01	1.2132e-01	1.1325e-01
0.0970	1.2204e-01	1.2597e-01	1.2152e-01	1.2597e-01
0.1064	1.1738e-01	1.3226e-01	1.1778e-01	1.3226e-01
0.1158	1.1217e-01	1.3650e-01	1.1288e-01	1.3650e-01
0.1252	1.0658e-01	1.3624e-01	1.0812e-01	1.3624e-01
0.1346	1.0099e-01	1.3378e-01	1.0254e-01	1.3378e-01
0.1440	9.5509e-02	1.2995e-01	9.7247e-02	1.2995e-01
0.1534	9.0005e-02	1.2549e-01	9.1970e-02	1.2549e-01
0.1628	8.4743e-02	1.2065e-01	8.6989e-02	1.2065e-01
0.1722	7.9729e-02	1.1569e-01	8.2116e-02	1.1569e-01
0.1816	7.4988e-02	1.1086e-01	7.7564e-02	1.1086e-01
0.1910	7.0543e-02	1.0610e-01	7.2937e-02	1.0610e-01
0.2004	6.6338e-02	1.0138e-01	6.9039e-02	1.0138e-01
0.2098	6.2241e-02	9.6839e-02	6.5149e-02	9.6839e-02
0.2192	5.8669e-02	9.2408e-02	6.1641e-02	9.2408e-02
0.2286	5.5128e-02	8.8125e-02	5.8176e-02	8.8125e-02
0.2380	5.1672e-02	8.4091e-02	5.5025e-02	8.4091e-02
0.2474	4.8448e-02	8.0236e-02	5.1863e-02	8.0236e-02
0.2568	4.5427e-02	7.6519e-02	4.8943e-02	7.6519e-02
0.2662	4.2300e-02	7.2980e-02	4.6108e-02	7.2980e-02
0.2756	3.9576e-02	6.9617e-02	4.3410e-02	6.9617e-02
0.2850	3.6912e-02	6.6376e-02	4.0801e-02	6.6376e-02
0.2944	3.4525e-02	6.3292e-02	3.8286e-02	6.3292e-02
0.3038	3.2062e-02	6.0297e-02	3.5972e-02	6.0297e-02
0.3132	2.9872e-02	5.7405e-02	3.3601e-02	5.7405e-02
0.3226	2.7829e-02	5.4606e-02	3.1480e-02	5.4606e-02
0.3320	2.5920e-02	5.1905e-02	2.9095e-02	5.1905e-02
0.3414	2.4132e-02	4.9288e-02	2.7805e-02	4.9288e-02
0.3508	2.2461e-02	4.6751e-02	2.5916e-02	4.6751e-02
0.3602	2.0898e-02	4.4327e-02	2.4274e-02	4.4327e-02
0.3696	1.9431e-02	4.1998e-02	2.2748e-02	4.1998e-02
0.3790	1.8057e-02	3.9776e-02	2.1248e-02	3.9776e-02
0.3884	1.6794e-02	3.7664e-02	1.9878e-02	3.7664e-02
0.3978	1.5606e-02	3.5663e-02	1.8574e-02	3.5663e-02
0.4072	1.4511e-02	3.3769e-02	1.7369e-02	3.3769e-02
0.4166	1.3486e-02	3.1974e-02	1.6240e-02	3.1974e-02
0.4260	1.2531e-02	3.0273e-02	1.5183e-02	3.0273e-02
0.4354	1.1641e-02	2.8652e-02	1.4181e-02	2.8652e-02
0.4448	1.0816e-02	2.7107e-02	1.3245e-02	2.7107e-02
0.4542	1.0055e-02	2.5636e-02	1.2362e-02	2.5636e-02
0.4636	9.3383e-03	2.4239e-02	1.1527e-02	2.4239e-02
0.4730	8.7210e-03	2.2914e-02	1.0748e-02	2.2914e-02
0.4824	8.0659e-03	2.1655e-02	1.0023e-02	2.1655e-02
